id,type,src,dst,app,latency,message,ctime,size,buffer
161,LINK,0,41,0,1.00002,Fog.Node.0,900,20,0
162,LINK,0,170,1,1.00002,Fog.Node.1,900,20,1
163,LINK,0,113,2,1.00002,Fog.Node.2,900,20,2
164,LINK,0,173,3,1.002,Fog.Node.3,900,2000,3
165,LINK,0,173,4,1.002,Fog.Node.4,900,2000,4
166,LINK,0,142,5,1.002,Fog.Node.5,900,2000,5
167,LINK,0,133,6,1.002,Fog.Node.6,900,2000,6
168,LINK,0,41,7,1.002,Fog.Node.7,900,2000,7
169,LINK,0,187,8,1.002,Fog.Node.8,900,2000,8
170,LINK,0,113,9,1.002,Fog.Node.9,900,2000,9
171,LINK,0,41,10,1.002,Fog.Node.10,900,2000,10
172,LINK,0,36,11,1.002,Fog.Node.11,900,2000,11
173,LINK,0,41,12,1.002,Fog.Node.12,900,2000,12
174,LINK,0,173,13,1.002,Fog.Node.13,900,2000,13
175,LINK,0,118,14,1.002,Fog.Node.14,900,2000,14
176,LINK,0,113,15,1.002,Fog.Node.15,900,2000,15
177,LINK,0,113,16,1.002,Fog.Node.16,900,2000,16
178,LINK,0,173,17,1.002,Fog.Node.17,900,2000,17
179,LINK,0,173,18,1.002,Fog.Node.18,900,2000,18
180,LINK,0,118,19,1.002,Fog.Node.19,900,2000,19
161,LINK,41,40,0,1.00002,Fog.Node.0,901.00002,20,17
162,LINK,170,61,1,1.00002,Fog.Node.1,901.00002,20,18
163,LINK,113,32,2,1.00002,Fog.Node.2,901.00002,20,19
164,LINK,173,73,3,1.002,Fog.Node.3,901.002,2000,14
166,LINK,142,60,5,1.002,Fog.Node.5,901.002,2000,15
167,LINK,133,96,6,1.002,Fog.Node.6,901.002,2000,16
169,LINK,187,109,8,1.002,Fog.Node.8,901.002,2000,17
172,LINK,36,49,11,1.002,Fog.Node.11,901.002,2000,18
175,LINK,118,33,14,1.002,Fog.Node.14,901.002,2000,19
161,LINK,40,55,0,1.00002,Fog.Node.0,902.0000399999999,20,17
163,LINK,32,67,2,1.00002,Fog.Node.2,902.0000399999999,20,18
168,LINK,41,45,7,1.002,Fog.Node.7,902.0020199999999,2000,17
170,LINK,113,1,9,1.002,Fog.Node.9,902.0020199999999,2000,18
165,LINK,173,81,4,1.002,Fog.Node.4,902.0039999999999,2000,11
180,LINK,118,2,19,1.002,Fog.Node.19,902.0039999999999,2000,12
166,LINK,60,89,5,1.002,Fog.Node.5,902.0039999999999,2000,13
175,LINK,33,64,14,1.002,Fog.Node.14,902.0039999999999,2000,14
171,LINK,41,45,10,1.002,Fog.Node.10,903.0040199999999,2000,9
176,LINK,113,32,15,1.002,Fog.Node.15,903.0040199999999,2000,10
168,LINK,45,102,7,1.002,Fog.Node.7,903.0040199999999,2000,11
170,LINK,1,176,9,1.002,Fog.Node.9,903.0040199999999,2000,12
174,LINK,173,59,13,1.002,Fog.Node.13,903.0059999999999,2000,8
180,LINK,2,148,19,1.002,Fog.Node.19,903.0059999999999,2000,9
173,LINK,41,40,12,1.002,Fog.Node.12,904.0060199999998,2000,4
177,LINK,113,1,16,1.002,Fog.Node.16,904.0060199999998,2000,5
176,LINK,32,71,15,1.002,Fog.Node.15,904.0060199999998,2000,6
178,LINK,173,81,17,1.002,Fog.Node.17,904.0079999999998,2000,4
173,LINK,40,55,12,1.002,Fog.Node.12,905.0080199999998,2000,2
177,LINK,1,76,16,1.002,Fog.Node.16,905.0080199999998,2000,3
179,LINK,173,87,18,1.002,Fog.Node.18,905.0099999999998,2000,2
181,LINK,0,41,0,1.00002,Fog.Node.0,1000,20,0
182,LINK,0,170,1,1.00002,Fog.Node.1,1000,20,1
183,LINK,0,113,2,1.00002,Fog.Node.2,1000,20,2
184,LINK,0,173,3,1.002,Fog.Node.3,1000,2000,3
185,LINK,0,173,4,1.002,Fog.Node.4,1000,2000,4
186,LINK,0,142,5,1.002,Fog.Node.5,1000,2000,5
187,LINK,0,133,6,1.002,Fog.Node.6,1000,2000,6
188,LINK,0,41,7,1.002,Fog.Node.7,1000,2000,7
189,LINK,0,187,8,1.002,Fog.Node.8,1000,2000,8
190,LINK,0,113,9,1.002,Fog.Node.9,1000,2000,9
191,LINK,0,41,10,1.002,Fog.Node.10,1000,2000,10
192,LINK,0,36,11,1.002,Fog.Node.11,1000,2000,11
193,LINK,0,41,12,1.002,Fog.Node.12,1000,2000,12
194,LINK,0,173,13,1.002,Fog.Node.13,1000,2000,13
195,LINK,0,118,14,1.002,Fog.Node.14,1000,2000,14
196,LINK,0,113,15,1.002,Fog.Node.15,1000,2000,15
197,LINK,0,113,16,1.002,Fog.Node.16,1000,2000,16
198,LINK,0,173,17,1.002,Fog.Node.17,1000,2000,17
199,LINK,0,173,18,1.002,Fog.Node.18,1000,2000,18
200,LINK,0,118,19,1.002,Fog.Node.19,1000,2000,19
181,LINK,41,40,0,1.00002,Fog.Node.0,1001.00002,20,17
182,LINK,170,61,1,1.00002,Fog.Node.1,1001.00002,20,18
183,LINK,113,32,2,1.00002,Fog.Node.2,1001.00002,20,19
184,LINK,173,73,3,1.002,Fog.Node.3,1001.002,2000,14
186,LINK,142,60,5,1.002,Fog.Node.5,1001.002,2000,15
187,LINK,133,96,6,1.002,Fog.Node.6,1001.002,2000,16
189,LINK,187,109,8,1.002,Fog.Node.8,1001.002,2000,17
192,LINK,36,49,11,1.002,Fog.Node.11,1001.002,2000,18
195,LINK,118,33,14,1.002,Fog.Node.14,1001.002,2000,19
181,LINK,40,55,0,1.00002,Fog.Node.0,1002.0000399999999,20,17
183,LINK,32,67,2,1.00002,Fog.Node.2,1002.0000399999999,20,18
188,LINK,41,45,7,1.002,Fog.Node.7,1002.0020199999999,2000,17
190,LINK,113,1,9,1.002,Fog.Node.9,1002.0020199999999,2000,18
185,LINK,173,81,4,1.002,Fog.Node.4,1002.0039999999999,2000,11
200,LINK,118,2,19,1.002,Fog.Node.19,1002.0039999999999,2000,12
186,LINK,60,89,5,1.002,Fog.Node.5,1002.0039999999999,2000,13
195,LINK,33,64,14,1.002,Fog.Node.14,1002.0039999999999,2000,14
191,LINK,41,45,10,1.002,Fog.Node.10,1003.0040199999999,2000,9
196,LINK,113,32,15,1.002,Fog.Node.15,1003.0040199999999,2000,10
188,LINK,45,102,7,1.002,Fog.Node.7,1003.0040199999999,2000,11
190,LINK,1,176,9,1.002,Fog.Node.9,1003.0040199999999,2000,12
194,LINK,173,59,13,1.002,Fog.Node.13,1003.0059999999999,2000,8
200,LINK,2,148,19,1.002,Fog.Node.19,1003.0059999999999,2000,9
193,LINK,41,40,12,1.002,Fog.Node.12,1004.0060199999998,2000,4
197,LINK,113,1,16,1.002,Fog.Node.16,1004.0060199999998,2000,5
196,LINK,32,71,15,1.002,Fog.Node.15,1004.0060199999998,2000,6
198,LINK,173,81,17,1.002,Fog.Node.17,1004.0079999999998,2000,4
193,LINK,40,55,12,1.002,Fog.Node.12,1005.0080199999998,2000,2
197,LINK,1,76,16,1.002,Fog.Node.16,1005.0080199999998,2000,3
199,LINK,173,87,18,1.002,Fog.Node.18,1005.0099999999998,2000,2
201,LINK,0,41,0,1.00002,Fog.Node.0,1100,20,0
202,LINK,0,170,1,1.00002,Fog.Node.1,1100,20,1
203,LINK,0,113,2,1.00002,Fog.Node.2,1100,20,2
204,LINK,0,173,3,1.002,Fog.Node.3,1100,2000,3
205,LINK,0,173,4,1.002,Fog.Node.4,1100,2000,4
206,LINK,0,142,5,1.002,Fog.Node.5,1100,2000,5
207,LINK,0,133,6,1.002,Fog.Node.6,1100,2000,6
208,LINK,0,41,7,1.002,Fog.Node.7,1100,2000,7
209,LINK,0,187,8,1.002,Fog.Node.8,1100,2000,8
210,LINK,0,113,9,1.002,Fog.Node.9,1100,2000,9
211,LINK,0,41,10,1.002,Fog.Node.10,1100,2000,10
212,LINK,0,36,11,1.002,Fog.Node.11,1100,2000,11
213,LINK,0,41,12,1.002,Fog.Node.12,1100,2000,12
214,LINK,0,173,13,1.002,Fog.Node.13,1100,2000,13
215,LINK,0,118,14,1.002,Fog.Node.14,1100,2000,14
216,LINK,0,113,15,1.002,Fog.Node.15,1100,2000,15
217,LINK,0,113,16,1.002,Fog.Node.16,1100,2000,16
218,LINK,0,173,17,1.002,Fog.Node.17,1100,2000,17
219,LINK,0,173,18,1.002,Fog.Node.18,1100,2000,18
220,LINK,0,118,19,1.002,Fog.Node.19,1100,2000,19
201,LINK,41,40,0,1.00002,Fog.Node.0,1101.00002,20,17
202,LINK,170,61,1,1.00002,Fog.Node.1,1101.00002,20,18
203,LINK,113,32,2,1.00002,Fog.Node.2,1101.00002,20,19
204,LINK,173,73,3,1.002,Fog.Node.3,1101.002,2000,14
206,LINK,142,60,5,1.002,Fog.Node.5,1101.002,2000,15
207,LINK,133,96,6,1.002,Fog.Node.6,1101.002,2000,16
209,LINK,187,109,8,1.002,Fog.Node.8,1101.002,2000,17
212,LINK,36,49,11,1.002,Fog.Node.11,1101.002,2000,18
215,LINK,118,33,14,1.002,Fog.Node.14,1101.002,2000,19
201,LINK,40,55,0,1.00002,Fog.Node.0,1102.00004,20,17
203,LINK,32,67,2,1.00002,Fog.Node.2,1102.00004,20,18
208,LINK,41,45,7,1.002,Fog.Node.7,1102.00202,2000,17
210,LINK,113,1,9,1.002,Fog.Node.9,1102.00202,2000,18
205,LINK,173,81,4,1.002,Fog.Node.4,1102.004,2000,11
220,LINK,118,2,19,1.002,Fog.Node.19,1102.004,2000,12
206,LINK,60,89,5,1.002,Fog.Node.5,1102.004,2000,13
215,LINK,33,64,14,1.002,Fog.Node.14,1102.004,2000,14
211,LINK,41,45,10,1.002,Fog.Node.10,1103.0040199999999,2000,9
216,LINK,113,32,15,1.002,Fog.Node.15,1103.0040199999999,2000,10
208,LINK,45,102,7,1.002,Fog.Node.7,1103.0040199999999,2000,11
210,LINK,1,176,9,1.002,Fog.Node.9,1103.0040199999999,2000,12
214,LINK,173,59,13,1.002,Fog.Node.13,1103.0059999999999,2000,8
220,LINK,2,148,19,1.002,Fog.Node.19,1103.0059999999999,2000,9
213,LINK,41,40,12,1.002,Fog.Node.12,1104.0060199999998,2000,4
217,LINK,113,1,16,1.002,Fog.Node.16,1104.0060199999998,2000,5
216,LINK,32,71,15,1.002,Fog.Node.15,1104.0060199999998,2000,6
218,LINK,173,81,17,1.002,Fog.Node.17,1104.0079999999998,2000,4
213,LINK,40,55,12,1.002,Fog.Node.12,1105.0080199999998,2000,2
217,LINK,1,76,16,1.002,Fog.Node.16,1105.0080199999998,2000,3
219,LINK,173,87,18,1.002,Fog.Node.18,1105.0099999999998,2000,2
221,LINK,0,41,0,1.00002,Fog.Node.0,1200,20,0
222,LINK,0,170,1,1.00002,Fog.Node.1,1200,20,1
223,LINK,0,113,2,1.00002,Fog.Node.2,1200,20,2
224,LINK,0,173,3,1.002,Fog.Node.3,1200,2000,3
225,LINK,0,173,4,1.002,Fog.Node.4,1200,2000,4
226,LINK,0,142,5,1.002,Fog.Node.5,1200,2000,5
227,LINK,0,133,6,1.002,Fog.Node.6,1200,2000,6
228,LINK,0,41,7,1.002,Fog.Node.7,1200,2000,7
229,LINK,0,187,8,1.002,Fog.Node.8,1200,2000,8
230,LINK,0,113,9,1.002,Fog.Node.9,1200,2000,9
231,LINK,0,41,10,1.002,Fog.Node.10,1200,2000,10
232,LINK,0,36,11,1.002,Fog.Node.11,1200,2000,11
233,LINK,0,41,12,1.002,Fog.Node.12,1200,2000,12
234,LINK,0,173,13,1.002,Fog.Node.13,1200,2000,13
235,LINK,0,118,14,1.002,Fog.Node.14,1200,2000,14
236,LINK,0,113,15,1.002,Fog.Node.15,1200,2000,15
237,LINK,0,113,16,1.002,Fog.Node.16,1200,2000,16
238,LINK,0,173,17,1.002,Fog.Node.17,1200,2000,17
239,LINK,0,173,18,1.002,Fog.Node.18,1200,2000,18
240,LINK,0,118,19,1.002,Fog.Node.19,1200,2000,19
221,LINK,41,40,0,1.00002,Fog.Node.0,1201.00002,20,17
222,LINK,170,61,1,1.00002,Fog.Node.1,1201.00002,20,18
223,LINK,113,32,2,1.00002,Fog.Node.2,1201.00002,20,19
224,LINK,173,73,3,1.002,Fog.Node.3,1201.002,2000,14
226,LINK,142,60,5,1.002,Fog.Node.5,1201.002,2000,15
227,LINK,133,96,6,1.002,Fog.Node.6,1201.002,2000,16
229,LINK,187,109,8,1.002,Fog.Node.8,1201.002,2000,17
232,LINK,36,49,11,1.002,Fog.Node.11,1201.002,2000,18
235,LINK,118,33,14,1.002,Fog.Node.14,1201.002,2000,19
221,LINK,40,55,0,1.00002,Fog.Node.0,1202.00004,20,17
223,LINK,32,67,2,1.00002,Fog.Node.2,1202.00004,20,18
228,LINK,41,45,7,1.002,Fog.Node.7,1202.00202,2000,17
230,LINK,113,1,9,1.002,Fog.Node.9,1202.00202,2000,18
225,LINK,173,81,4,1.002,Fog.Node.4,1202.004,2000,11
240,LINK,118,2,19,1.002,Fog.Node.19,1202.004,2000,12
226,LINK,60,89,5,1.002,Fog.Node.5,1202.004,2000,13
235,LINK,33,64,14,1.002,Fog.Node.14,1202.004,2000,14
231,LINK,41,45,10,1.002,Fog.Node.10,1203.0040199999999,2000,9
236,LINK,113,32,15,1.002,Fog.Node.15,1203.0040199999999,2000,10
228,LINK,45,102,7,1.002,Fog.Node.7,1203.0040199999999,2000,11
230,LINK,1,176,9,1.002,Fog.Node.9,1203.0040199999999,2000,12
234,LINK,173,59,13,1.002,Fog.Node.13,1203.0059999999999,2000,8
240,LINK,2,148,19,1.002,Fog.Node.19,1203.0059999999999,2000,9
233,LINK,41,40,12,1.002,Fog.Node.12,1204.0060199999998,2000,4
237,LINK,113,1,16,1.002,Fog.Node.16,1204.0060199999998,2000,5
236,LINK,32,71,15,1.002,Fog.Node.15,1204.0060199999998,2000,6
238,LINK,173,81,17,1.002,Fog.Node.17,1204.0079999999998,2000,4
233,LINK,40,55,12,1.002,Fog.Node.12,1205.0080199999998,2000,2
237,LINK,1,76,16,1.002,Fog.Node.16,1205.0080199999998,2000,3
239,LINK,173,87,18,1.002,Fog.Node.18,1205.0099999999998,2000,2
241,LINK,0,41,0,1.00002,Fog.Node.0,1300,20,0
242,LINK,0,170,1,1.00002,Fog.Node.1,1300,20,1
243,LINK,0,113,2,1.00002,Fog.Node.2,1300,20,2
244,LINK,0,173,3,1.002,Fog.Node.3,1300,2000,3
245,LINK,0,173,4,1.002,Fog.Node.4,1300,2000,4
246,LINK,0,142,5,1.002,Fog.Node.5,1300,2000,5
247,LINK,0,133,6,1.002,Fog.Node.6,1300,2000,6
248,LINK,0,41,7,1.002,Fog.Node.7,1300,2000,7
249,LINK,0,187,8,1.002,Fog.Node.8,1300,2000,8
250,LINK,0,113,9,1.002,Fog.Node.9,1300,2000,9
251,LINK,0,41,10,1.002,Fog.Node.10,1300,2000,10
252,LINK,0,36,11,1.002,Fog.Node.11,1300,2000,11
253,LINK,0,41,12,1.002,Fog.Node.12,1300,2000,12
254,LINK,0,173,13,1.002,Fog.Node.13,1300,2000,13
255,LINK,0,118,14,1.002,Fog.Node.14,1300,2000,14
256,LINK,0,113,15,1.002,Fog.Node.15,1300,2000,15
257,LINK,0,113,16,1.002,Fog.Node.16,1300,2000,16
258,LINK,0,173,17,1.002,Fog.Node.17,1300,2000,17
259,LINK,0,173,18,1.002,Fog.Node.18,1300,2000,18
260,LINK,0,118,19,1.002,Fog.Node.19,1300,2000,19
241,LINK,41,40,0,1.00002,Fog.Node.0,1301.00002,20,17
242,LINK,170,61,1,1.00002,Fog.Node.1,1301.00002,20,18
243,LINK,113,32,2,1.00002,Fog.Node.2,1301.00002,20,19
244,LINK,173,73,3,1.002,Fog.Node.3,1301.002,2000,14
246,LINK,142,60,5,1.002,Fog.Node.5,1301.002,2000,15
247,LINK,133,96,6,1.002,Fog.Node.6,1301.002,2000,16
249,LINK,187,109,8,1.002,Fog.Node.8,1301.002,2000,17
252,LINK,36,49,11,1.002,Fog.Node.11,1301.002,2000,18
255,LINK,118,33,14,1.002,Fog.Node.14,1301.002,2000,19
241,LINK,40,55,0,1.00002,Fog.Node.0,1302.00004,20,17
243,LINK,32,67,2,1.00002,Fog.Node.2,1302.00004,20,18
248,LINK,41,45,7,1.002,Fog.Node.7,1302.00202,2000,17
250,LINK,113,1,9,1.002,Fog.Node.9,1302.00202,2000,18
245,LINK,173,81,4,1.002,Fog.Node.4,1302.004,2000,11
260,LINK,118,2,19,1.002,Fog.Node.19,1302.004,2000,12
246,LINK,60,89,5,1.002,Fog.Node.5,1302.004,2000,13
255,LINK,33,64,14,1.002,Fog.Node.14,1302.004,2000,14
251,LINK,41,45,10,1.002,Fog.Node.10,1303.0040199999999,2000,9
256,LINK,113,32,15,1.002,Fog.Node.15,1303.0040199999999,2000,10
248,LINK,45,102,7,1.002,Fog.Node.7,1303.0040199999999,2000,11
250,LINK,1,176,9,1.002,Fog.Node.9,1303.0040199999999,2000,12
254,LINK,173,59,13,1.002,Fog.Node.13,1303.0059999999999,2000,8
260,LINK,2,148,19,1.002,Fog.Node.19,1303.0059999999999,2000,9
253,LINK,41,40,12,1.002,Fog.Node.12,1304.0060199999998,2000,4
257,LINK,113,1,16,1.002,Fog.Node.16,1304.0060199999998,2000,5
256,LINK,32,71,15,1.002,Fog.Node.15,1304.0060199999998,2000,6
258,LINK,173,81,17,1.002,Fog.Node.17,1304.0079999999998,2000,4
253,LINK,40,55,12,1.002,Fog.Node.12,1305.0080199999998,2000,2
257,LINK,1,76,16,1.002,Fog.Node.16,1305.0080199999998,2000,3
259,LINK,173,87,18,1.002,Fog.Node.18,1305.0099999999998,2000,2
261,LINK,0,41,0,1.00002,Fog.Node.0,1400,20,0
262,LINK,0,170,1,1.00002,Fog.Node.1,1400,20,1
263,LINK,0,113,2,1.00002,Fog.Node.2,1400,20,2
264,LINK,0,173,3,1.002,Fog.Node.3,1400,2000,3
265,LINK,0,173,4,1.002,Fog.Node.4,1400,2000,4
266,LINK,0,142,5,1.002,Fog.Node.5,1400,2000,5
267,LINK,0,133,6,1.002,Fog.Node.6,1400,2000,6
268,LINK,0,41,7,1.002,Fog.Node.7,1400,2000,7
269,LINK,0,187,8,1.002,Fog.Node.8,1400,2000,8
270,LINK,0,113,9,1.002,Fog.Node.9,1400,2000,9
271,LINK,0,41,10,1.002,Fog.Node.10,1400,2000,10
272,LINK,0,36,11,1.002,Fog.Node.11,1400,2000,11
273,LINK,0,41,12,1.002,Fog.Node.12,1400,2000,12
274,LINK,0,173,13,1.002,Fog.Node.13,1400,2000,13
275,LINK,0,118,14,1.002,Fog.Node.14,1400,2000,14
276,LINK,0,113,15,1.002,Fog.Node.15,1400,2000,15
277,LINK,0,113,16,1.002,Fog.Node.16,1400,2000,16
278,LINK,0,173,17,1.002,Fog.Node.17,1400,2000,17
279,LINK,0,173,18,1.002,Fog.Node.18,1400,2000,18
280,LINK,0,118,19,1.002,Fog.Node.19,1400,2000,19
261,LINK,41,40,0,1.00002,Fog.Node.0,1401.00002,20,17
262,LINK,170,61,1,1.00002,Fog.Node.1,1401.00002,20,18
263,LINK,113,32,2,1.00002,Fog.Node.2,1401.00002,20,19
264,LINK,173,73,3,1.002,Fog.Node.3,1401.002,2000,14
266,LINK,142,60,5,1.002,Fog.Node.5,1401.002,2000,15
267,LINK,133,96,6,1.002,Fog.Node.6,1401.002,2000,16
269,LINK,187,109,8,1.002,Fog.Node.8,1401.002,2000,17
272,LINK,36,49,11,1.002,Fog.Node.11,1401.002,2000,18
275,LINK,118,33,14,1.002,Fog.Node.14,1401.002,2000,19
261,LINK,40,55,0,1.00002,Fog.Node.0,1402.00004,20,17
263,LINK,32,67,2,1.00002,Fog.Node.2,1402.00004,20,18
268,LINK,41,45,7,1.002,Fog.Node.7,1402.00202,2000,17
270,LINK,113,1,9,1.002,Fog.Node.9,1402.00202,2000,18
265,LINK,173,81,4,1.002,Fog.Node.4,1402.004,2000,11
280,LINK,118,2,19,1.002,Fog.Node.19,1402.004,2000,12
266,LINK,60,89,5,1.002,Fog.Node.5,1402.004,2000,13
275,LINK,33,64,14,1.002,Fog.Node.14,1402.004,2000,14
271,LINK,41,45,10,1.002,Fog.Node.10,1403.0040199999999,2000,9
276,LINK,113,32,15,1.002,Fog.Node.15,1403.0040199999999,2000,10
268,LINK,45,102,7,1.002,Fog.Node.7,1403.0040199999999,2000,11
270,LINK,1,176,9,1.002,Fog.Node.9,1403.0040199999999,2000,12
274,LINK,173,59,13,1.002,Fog.Node.13,1403.0059999999999,2000,8
280,LINK,2,148,19,1.002,Fog.Node.19,1403.0059999999999,2000,9
273,LINK,41,40,12,1.002,Fog.Node.12,1404.0060199999998,2000,4
277,LINK,113,1,16,1.002,Fog.Node.16,1404.0060199999998,2000,5
276,LINK,32,71,15,1.002,Fog.Node.15,1404.0060199999998,2000,6
278,LINK,173,81,17,1.002,Fog.Node.17,1404.0079999999998,2000,4
273,LINK,40,55,12,1.002,Fog.Node.12,1405.0080199999998,2000,2
277,LINK,1,76,16,1.002,Fog.Node.16,1405.0080199999998,2000,3
279,LINK,173,87,18,1.002,Fog.Node.18,1405.0099999999998,2000,2
281,LINK,0,41,0,1.00002,Fog.Node.0,1500,20,0
282,LINK,0,170,1,1.00002,Fog.Node.1,1500,20,1
283,LINK,0,113,2,1.00002,Fog.Node.2,1500,20,2
284,LINK,0,173,3,1.002,Fog.Node.3,1500,2000,3
285,LINK,0,173,4,1.002,Fog.Node.4,1500,2000,4
286,LINK,0,142,5,1.002,Fog.Node.5,1500,2000,5
287,LINK,0,133,6,1.002,Fog.Node.6,1500,2000,6
288,LINK,0,41,7,1.002,Fog.Node.7,1500,2000,7
289,LINK,0,187,8,1.002,Fog.Node.8,1500,2000,8
290,LINK,0,113,9,1.002,Fog.Node.9,1500,2000,9
291,LINK,0,41,10,1.002,Fog.Node.10,1500,2000,10
292,LINK,0,36,11,1.002,Fog.Node.11,1500,2000,11
293,LINK,0,41,12,1.002,Fog.Node.12,1500,2000,12
294,LINK,0,173,13,1.002,Fog.Node.13,1500,2000,13
295,LINK,0,118,14,1.002,Fog.Node.14,1500,2000,14
296,LINK,0,113,15,1.002,Fog.Node.15,1500,2000,15
297,LINK,0,113,16,1.002,Fog.Node.16,1500,2000,16
298,LINK,0,173,17,1.002,Fog.Node.17,1500,2000,17
299,LINK,0,173,18,1.002,Fog.Node.18,1500,2000,18
300,LINK,0,118,19,1.002,Fog.Node.19,1500,2000,19
281,LINK,41,40,0,1.00002,Fog.Node.0,1501.00002,20,17
282,LINK,170,61,1,1.00002,Fog.Node.1,1501.00002,20,18
283,LINK,113,32,2,1.00002,Fog.Node.2,1501.00002,20,19
284,LINK,173,73,3,1.002,Fog.Node.3,1501.002,2000,14
286,LINK,142,60,5,1.002,Fog.Node.5,1501.002,2000,15
287,LINK,133,96,6,1.002,Fog.Node.6,1501.002,2000,16
289,LINK,187,109,8,1.002,Fog.Node.8,1501.002,2000,17
292,LINK,36,49,11,1.002,Fog.Node.11,1501.002,2000,18
295,LINK,118,33,14,1.002,Fog.Node.14,1501.002,2000,19
281,LINK,40,55,0,1.00002,Fog.Node.0,1502.00004,20,17
283,LINK,32,67,2,1.00002,Fog.Node.2,1502.00004,20,18
288,LINK,41,45,7,1.002,Fog.Node.7,1502.00202,2000,17
290,LINK,113,1,9,1.002,Fog.Node.9,1502.00202,2000,18
285,LINK,173,81,4,1.002,Fog.Node.4,1502.004,2000,11
300,LINK,118,2,19,1.002,Fog.Node.19,1502.004,2000,12
286,LINK,60,89,5,1.002,Fog.Node.5,1502.004,2000,13
295,LINK,33,64,14,1.002,Fog.Node.14,1502.004,2000,14
291,LINK,41,45,10,1.002,Fog.Node.10,1503.0040199999999,2000,9
296,LINK,113,32,15,1.002,Fog.Node.15,1503.0040199999999,2000,10
288,LINK,45,102,7,1.002,Fog.Node.7,1503.0040199999999,2000,11
290,LINK,1,176,9,1.002,Fog.Node.9,1503.0040199999999,2000,12
294,LINK,173,59,13,1.002,Fog.Node.13,1503.0059999999999,2000,8
300,LINK,2,148,19,1.002,Fog.Node.19,1503.0059999999999,2000,9
293,LINK,41,40,12,1.002,Fog.Node.12,1504.0060199999998,2000,4
297,LINK,113,1,16,1.002,Fog.Node.16,1504.0060199999998,2000,5
296,LINK,32,71,15,1.002,Fog.Node.15,1504.0060199999998,2000,6
298,LINK,173,81,17,1.002,Fog.Node.17,1504.0079999999998,2000,4
293,LINK,40,55,12,1.002,Fog.Node.12,1505.0080199999998,2000,2
297,LINK,1,76,16,1.002,Fog.Node.16,1505.0080199999998,2000,3
299,LINK,173,87,18,1.002,Fog.Node.18,1505.0099999999998,2000,2
301,LINK,0,41,0,1.00002,Fog.Node.0,1600,20,0
302,LINK,0,170,1,1.00002,Fog.Node.1,1600,20,1
303,LINK,0,113,2,1.00002,Fog.Node.2,1600,20,2
304,LINK,0,173,3,1.002,Fog.Node.3,1600,2000,3
305,LINK,0,173,4,1.002,Fog.Node.4,1600,2000,4
306,LINK,0,142,5,1.002,Fog.Node.5,1600,2000,5
307,LINK,0,133,6,1.002,Fog.Node.6,1600,2000,6
308,LINK,0,41,7,1.002,Fog.Node.7,1600,2000,7
309,LINK,0,187,8,1.002,Fog.Node.8,1600,2000,8
310,LINK,0,113,9,1.002,Fog.Node.9,1600,2000,9
311,LINK,0,41,10,1.002,Fog.Node.10,1600,2000,10
312,LINK,0,36,11,1.002,Fog.Node.11,1600,2000,11
313,LINK,0,41,12,1.002,Fog.Node.12,1600,2000,12
314,LINK,0,173,13,1.002,Fog.Node.13,1600,2000,13
315,LINK,0,118,14,1.002,Fog.Node.14,1600,2000,14
316,LINK,0,113,15,1.002,Fog.Node.15,1600,2000,15
317,LINK,0,113,16,1.002,Fog.Node.16,1600,2000,16
318,LINK,0,173,17,1.002,Fog.Node.17,1600,2000,17
319,LINK,0,173,18,1.002,Fog.Node.18,1600,2000,18
320,LINK,0,118,19,1.002,Fog.Node.19,1600,2000,19
301,LINK,41,40,0,1.00002,Fog.Node.0,1601.00002,20,17
302,LINK,170,61,1,1.00002,Fog.Node.1,1601.00002,20,18
303,LINK,113,32,2,1.00002,Fog.Node.2,1601.00002,20,19
304,LINK,173,73,3,1.002,Fog.Node.3,1601.002,2000,14
306,LINK,142,60,5,1.002,Fog.Node.5,1601.002,2000,15
307,LINK,133,96,6,1.002,Fog.Node.6,1601.002,2000,16
309,LINK,187,109,8,1.002,Fog.Node.8,1601.002,2000,17
312,LINK,36,49,11,1.002,Fog.Node.11,1601.002,2000,18
315,LINK,118,33,14,1.002,Fog.Node.14,1601.002,2000,19
301,LINK,40,55,0,1.00002,Fog.Node.0,1602.00004,20,17
303,LINK,32,67,2,1.00002,Fog.Node.2,1602.00004,20,18
308,LINK,41,45,7,1.002,Fog.Node.7,1602.00202,2000,17
310,LINK,113,1,9,1.002,Fog.Node.9,1602.00202,2000,18
305,LINK,173,81,4,1.002,Fog.Node.4,1602.004,2000,11
320,LINK,118,2,19,1.002,Fog.Node.19,1602.004,2000,12
306,LINK,60,89,5,1.002,Fog.Node.5,1602.004,2000,13
315,LINK,33,64,14,1.002,Fog.Node.14,1602.004,2000,14
311,LINK,41,45,10,1.002,Fog.Node.10,1603.0040199999999,2000,9
316,LINK,113,32,15,1.002,Fog.Node.15,1603.0040199999999,2000,10
308,LINK,45,102,7,1.002,Fog.Node.7,1603.0040199999999,2000,11
310,LINK,1,176,9,1.002,Fog.Node.9,1603.0040199999999,2000,12
314,LINK,173,59,13,1.002,Fog.Node.13,1603.0059999999999,2000,8
320,LINK,2,148,19,1.002,Fog.Node.19,1603.0059999999999,2000,9
313,LINK,41,40,12,1.002,Fog.Node.12,1604.0060199999998,2000,4
317,LINK,113,1,16,1.002,Fog.Node.16,1604.0060199999998,2000,5
